,actual,predicted
614,0.28230327868852456,0.42580527
615,0.2823606557377049,0.42567933
616,0.2824180327868852,0.4255529
617,0.28247540983606556,0.4254265
618,0.28253278688524586,0.42530057
619,0.2825901639344262,0.42517415
620,0.2826475409836065,0.42504776
621,0.28270491803278686,0.42492136
622,0.2827622950819672,0.42479494
623,0.2828196721311475,0.424669
624,0.28287704918032786,0.4245426
625,0.28293442622950815,0.42441666
626,0.2829918032786885,0.4242898
627,0.2830491803278688,0.4241634
628,0.28310655737704915,0.4240379
629,0.2831639344262295,0.42391148
630,0.2832213114754098,0.42378464
631,0.28327868852459015,0.42365777
632,0.28333606557377045,0.42353228
633,0.2833934426229508,0.4234059
634,0.28345081967213115,0.42327994
635,0.28350819672131145,0.42315307
636,0.2835655737704918,0.42302668
637,0.2836229508196721,0.42290074
638,0.28368032786885244,0.4227748
639,0.28373770491803274,0.42264837
640,0.2837950819672131,0.42252198
641,0.28385245901639344,0.4223956
642,0.28390983606557374,0.4222696
643,0.2839672131147541,0.42214322
644,0.2840245901639344,0.42201683
645,0.28408196721311474,0.42189088
646,0.28413934426229503,0.42176446
647,0.2841967213114754,0.42163807
648,0.28425409836065574,0.4215112
649,0.28431147540983603,0.42138526
650,0.2843688524590164,0.4212593
651,0.2844262295081967,0.42113337
652,0.28448360655737703,0.42100695
653,0.28454098360655733,0.42088056
654,0.2845983606557377,0.42075372
655,0.28465573770491803,0.42062774
656,0.28471311475409833,0.42050135
657,0.2847704918032787,0.42037496
658,0.284827868852459,0.42024902
659,0.28488524590163933,0.4201226
660,0.2849426229508196,0.4199962
661,0.285,0.41987026
662,0.2850573770491803,0.41974384
663,0.2851147540983606,0.41961744
664,0.285172131147541,0.41949105
665,0.28522950819672127,0.41936508
666,0.2852868852459016,0.41923824
667,0.2853442622950819,0.4191123
668,0.28540163934426227,0.41898635
669,0.2854590163934426,0.41885993
670,0.2855163934426229,0.41873354
671,0.28557377049180327,0.41860712
672,0.28563114754098357,0.41848117
673,0.2856885245901639,0.41835433
674,0.2857459016393442,0.41822883
675,0.28580327868852456,0.41810152
676,0.2858606557377049,0.41797557
677,0.2859180327868852,0.41784918
678,0.28597540983606556,0.4177232
679,0.28603278688524586,0.41759726
680,0.2860901639344262,0.41746995
681,0.2861475409836065,0.41734448
682,0.28620491803278686,0.41721806
683,0.2862622950819672,0.41709167
684,0.2863196721311475,0.41696525
685,0.28637704918032786,0.41683885
686,0.28643442622950815,0.41671336
687,0.2864918032786885,0.41658652
688,0.2865491803278688,0.41646054
689,0.28660655737704915,0.41633415
690,0.2866639344262295,0.41620728
691,0.2867213114754098,0.41608182
692,0.28677868852459015,0.41595495
693,0.28683606557377045,0.415829
694,0.2868934426229508,0.41570258
695,0.28695081967213115,0.4155762
696,0.28700819672131145,0.41545025
697,0.2870655737704918,0.41532338
698,0.2871229508196721,0.41519699
699,0.28718032786885245,0.41507104
700,0.28723770491803274,0.41494465
701,0.2872950819672131,0.41481867
702,0.28735245901639345,0.41469228
703,0.28740983606557374,0.4145659
704,0.2874672131147541,0.41443947
705,0.2875245901639344,0.41431308
706,0.28758196721311474,0.41418713
707,0.28763934426229504,0.4140607
708,0.2876967213114754,0.41393432
709,0.28775409836065574,0.41380793
710,0.28781147540983604,0.41368243
711,0.2878688524590164,0.41355556
712,0.2879262295081967,0.41342917
713,0.28798360655737704,0.41330323
714,0.28804098360655733,0.41317728
715,0.2880983606557377,0.41304997
716,0.28815573770491804,0.41292402
717,0.28821311475409833,0.4127976
718,0.2882704918032787,0.41267166
719,0.288327868852459,0.41254526
720,0.28838524590163933,0.4124184
721,0.2884426229508196,0.41229245
722,0.2885,0.4121665
723,0.28855737704918033,0.41204056
724,0.2886147540983606,0.41191414
725,0.288672131147541,0.4117873
726,0.2887295081967213,0.41166136
727,0.2887868852459016,0.41153538
728,0.2888442622950819,0.41140854
729,0.2889016393442623,0.41128215
730,0.2889590163934426,0.41115618
731,0.2890163934426229,0.4110298
732,0.2890737704918033,0.4109034
733,0.28913114754098357,0.41077745
734,0.2891885245901639,0.41065058
735,0.2892459016393442,0.41052508
736,0.28930327868852457,0.4103987
737,0.2893606557377049,0.41027227
738,0.2894180327868852,0.41014588
739,0.28947540983606557,0.41001993
740,0.28953278688524586,0.40989307
741,0.2895901639344262,0.40976712
742,0.2896475409836065,0.40964073
743,0.28970491803278686,0.4095143
744,0.2897622950819672,0.40938792
745,0.2898196721311475,0.40926152
746,0.28987704918032786,0.40913603
747,0.28993442622950816,0.40900916
748,0.2899918032786885,0.4088832
749,0.2900491803278688,0.40875727
750,0.29010655737704916,0.40863085
751,0.2901639344262295,0.40850446
752,0.2902213114754098,0.40837714
753,0.29027868852459016,0.40825164
754,0.29033606557377045,0.4081248
755,0.2903934426229508,0.4079993
756,0.29045081967213116,0.40787244
757,0.29050819672131145,0.40774605
758,0.2905655737704918,0.4076201
759,0.2906229508196721,0.40749416
760,0.29068032786885245,0.40736818
761,0.29073770491803275,0.4072409
762,0.2907950819672131,0.40711495
763,0.29085245901639345,0.40698853
764,0.29090983606557375,0.40686214
765,0.2909672131147541,0.4067362
766,0.2910245901639344,0.40661025
767,0.29108196721311475,0.40648383
768,0.29113934426229504,0.40640274
769,0.2911967213114754,0.40634793
770,0.29125409836065574,0.4063248
771,0.29131147540983604,0.40632027
