,actual,predicted
450,0.27289344262295084,0.37178966
451,0.2729508196721312,0.37166625
452,0.2730081967213115,0.37154278
453,0.27306557377049184,0.3714191
454,0.27312295081967214,0.3712955
455,0.2731803278688525,0.37117177
456,0.2732377049180328,0.3710479
457,0.27329508196721314,0.3709241
458,0.2733524590163935,0.37080023
459,0.2734098360655738,0.3706762
460,0.27346721311475414,0.37055215
461,0.27352459016393443,0.37042797
462,0.2735819672131148,0.37030372
463,0.2736393442622951,0.37017944
464,0.27369672131147543,0.37005514
465,0.2737540983606558,0.3699307
466,0.2738114754098361,0.36980626
467,0.27386885245901643,0.36968178
468,0.27392622950819673,0.36955714
469,0.2739836065573771,0.3694325
470,0.2740409836065574,0.36930776
471,0.2740983606557377,0.36918294
472,0.2741557377049181,0.36905804
473,0.2742131147540984,0.3689331
474,0.2742704918032787,0.36880803
475,0.274327868852459,0.36868304
476,0.2743852459016394,0.36855775
477,0.27444262295081967,0.36843264
478,0.2745,0.36830723
479,0.2745573770491804,0.3681819
480,0.27461475409836067,0.36805433
481,0.274672131147541,0.36792153
482,0.2747295081967213,0.36778918
483,0.27478688524590167,0.36766046
484,0.27484426229508196,0.3675355
485,0.2749016393442623,0.36741176
486,0.27495901639344267,0.36729154
487,0.27501639344262296,0.36718488
488,0.2750737704918033,0.36709222
489,0.2751311475409836,0.36701608
490,0.27518852459016396,0.3669401
491,0.27524590163934426,0.36686397
492,0.2753032786885246,0.36678788
493,0.27536065573770496,0.36671183
494,0.27541803278688526,0.36663565
495,0.2754754098360656,0.36655965
496,0.2755327868852459,0.36648345
497,0.27559016393442626,0.36640733
498,0.27564754098360655,0.36633113
499,0.2757049180327869,0.36625507
500,0.27576229508196726,0.36617884
501,0.27581967213114755,0.36610273
502,0.2758770491803279,0.36602658
503,0.2759344262295082,0.36595035
504,0.27599180327868855,0.36587414
505,0.27604918032786885,0.36579788
506,0.2761065573770492,0.36572173
507,0.27616393442622955,0.36564553
508,0.27622131147540985,0.36556917
509,0.2762786885245902,0.36549297
510,0.2763360655737705,0.36541677
511,0.27639344262295085,0.3653405
512,0.2764508196721312,0.36526418
513,0.2765081967213115,0.36518788
514,0.27656557377049185,0.36511156
515,0.27662295081967214,0.3650353
516,0.2766803278688525,0.36495897
517,0.2767377049180328,0.36488268
518,0.27679508196721314,0.36480635
519,0.2768524590163935,0.36473
520,0.2769098360655738,0.36465362
521,0.27696721311475414,0.36457723
522,0.27702459016393444,0.36450085
523,0.2770819672131148,0.36442447
524,0.2771393442622951,0.3643481
525,0.27719672131147544,0.36427164
526,0.2772540983606558,0.36419535
527,0.2773114754098361,0.36411884
528,0.27736885245901644,0.3640424
529,0.27742622950819673,0.363966
530,0.2774836065573771,0.36388952
531,0.2775409836065574,0.363813
532,0.27759836065573773,0.36373657
533,0.2776557377049181,0.36366007
534,0.2777131147540984,0.36358356
535,0.27777049180327873,0.36350703
536,0.277827868852459,0.3634305
537,0.2778852459016394,0.36335403
538,0.2779426229508197,0.3632775
539,0.278,0.36320096
540,0.2780573770491804,0.3631244
541,0.2781147540983607,0.36301646
542,0.278172131147541,0.36284527
543,0.2782295081967213,0.36270767
544,0.27828688524590167,0.36258402
545,0.27834426229508197,0.3624538
546,0.2784016393442623,0.36227894
547,0.2784590163934426,0.3620995
548,0.27851639344262297,0.3620235
549,0.2785737704918033,0.36196727
550,0.2786311475409836,0.36198968
551,0.27868852459016397,0.36201203
552,0.27874590163934426,0.36203408
553,0.2788032786885246,0.3620558
554,0.2788606557377049,0.36207747
555,0.27891803278688526,0.3620989
556,0.27897540983606556,0.3621201
557,0.2790327868852459,0.36214116
558,0.27909016393442626,0.36216196
559,0.27914754098360656,0.36218253
560,0.2792049180327869,0.36220306
561,0.2792622950819672,0.3622233
562,0.27931967213114756,0.3622433
563,0.27937704918032785,0.36226302
564,0.2794344262295082,0.36228266
565,0.2794918032786885,0.36230212
566,0.27954918032786885,0.36232123
567,0.2796065573770492,0.3623403
568,0.2796639344262295,0.36235905
569,0.27972131147540985,0.36237758
570,0.27977868852459015,0.362396
571,0.2798360655737705,0.3624143
572,0.2798934426229508,0.36243227
573,0.27995081967213115,0.36244997
574,0.2800081967213115,0.36246756
575,0.2800655737704918,0.36248496
576,0.28012295081967215,0.3625021
577,0.28018032786885244,0.3625191
578,0.2802377049180328,0.36253586
579,0.2802950819672131,0.36255237
580,0.28035245901639344,0.36256877
581,0.28040983606557374,0.36258495
582,0.2804672131147541,0.36260092
583,0.28052459016393444,0.36261672
584,0.28058196721311474,0.36263216
585,0.2806393442622951,0.36264762
586,0.2806967213114754,0.36266267
587,0.28075409836065573,0.36267763
588,0.28081147540983603,0.3626924
589,0.2808688524590164,0.362707
590,0.2809262295081967,0.3627213
591,0.28098360655737703,0.36273542
592,0.2810409836065574,0.36274946
593,0.2810983606557377,0.3627631
594,0.28115573770491803,0.36277676
595,0.2812131147540983,0.36279002
596,0.2812704918032787,0.3628032
597,0.281327868852459,0.3628161
598,0.2813852459016393,0.36282885
599,0.2814426229508196,0.36284137
600,0.2815,0.3628537
601,0.2815573770491803,0.36286592
602,0.2816147540983606,0.36287776
603,0.28167213114754097,0.36288953
604,0.28172950819672127,0.36290106
605,0.2817868852459016,0.3629124
606,0.2818442622950819,0.36292347
607,0.28190163934426227,0.36293444
608,0.2819590163934426,0.36294505
609,0.2820163934426229,0.36295566
610,0.28207377049180327,0.36296597
611,0.28213114754098356,0.36297598
612,0.2821885245901639,0.36298588
613,0.2822459016393442,0.3629956
614,0.28230327868852456,0.36300507
615,0.2823606557377049,0.36301443
616,0.2824180327868852,0.36302346
617,0.28247540983606556,0.36303237
618,0.28253278688524586,0.36304104
619,0.2825901639344262,0.36304957
620,0.2826475409836065,0.36305785
621,0.28270491803278686,0.3630659
622,0.2827622950819672,0.36307377
623,0.2828196721311475,0.36308143
624,0.28287704918032786,0.36308903
625,0.28293442622950815,0.36309636
626,0.2829918032786885,0.36310336
627,0.2830491803278688,0.36311033
628,0.28310655737704915,0.363117
629,0.2831639344262295,0.3631235
630,0.2832213114754098,0.36312988
