timestamp,t_room,rh_room,t_out,rh_out,setpoint
2024-06-03 14:10:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 14:11:00,24.812673450508786,77.0,32.52,83.0,22.0
2024-06-03 14:12:00,24.812673450508786,77.0,32.52,83.0,22.0
2024-06-03 14:13:00,24.812673450508786,77.0,32.52,83.0,22.0
2024-06-03 14:14:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 14:15:00,24.81128584643848,78.0,32.52,83.0,22.0
2024-06-03 14:16:00,24.81128584643848,77.0,32.52,83.0,22.0
2024-06-03 14:17:00,24.812673450508786,77.0,32.52,83.0,22.0
2024-06-03 14:18:00,24.812673450508786,77.0,32.52,83.0,22.0
2024-06-03 14:19:00,24.815448658649398,77.0,32.52,83.0,22.0
2024-06-03 14:20:00,24.816836262719704,77.0,32.52,83.0,22.0
2024-06-03 14:21:00,24.819611470860313,77.0,32.52,83.0,22.0
2024-06-03 14:22:00,24.82099907493062,77.0,32.52,83.0,22.0
2024-06-03 14:23:00,24.82099907493062,78.0,32.52,83.0,22.0
2024-06-03 14:24:00,24.82099907493062,78.0,32.52,83.0,22.0
2024-06-03 14:25:00,24.819611470860316,78.0,32.52,83.0,22.0
2024-06-03 14:26:00,24.819611470860313,78.0,32.52,83.0,22.0
2024-06-03 14:27:00,24.81822386679001,78.0,32.52,83.0,22.0
2024-06-03 14:28:00,24.81822386679001,78.0,32.52,83.0,22.0
2024-06-03 14:29:00,24.82099907493062,78.0,32.52,83.0,22.0
2024-06-03 14:30:00,24.822386679000925,78.0,32.52,83.0,22.0
2024-06-03 14:31:00,24.822386679000925,78.0,32.52,83.0,22.0
2024-06-03 14:32:00,24.822386679000925,78.0,32.52,83.0,22.0
2024-06-03 14:33:00,24.82099907493062,79.0,32.52,83.0,22.0
2024-06-03 14:34:00,24.819611470860313,79.0,32.52,83.0,22.0
2024-06-03 14:35:00,24.816836262719704,79.0,32.52,83.0,22.0
2024-06-03 14:36:00,24.816836262719704,79.0,32.52,83.0,22.0
2024-06-03 14:37:00,24.816836262719704,78.0,32.52,83.0,22.0
2024-06-03 14:38:00,24.816836262719704,78.0,32.52,83.0,22.0
2024-06-03 14:39:00,24.815448658649398,78.0,32.52,83.0,22.0
2024-06-03 14:40:00,24.814061054579092,78.0,32.52,83.0,22.0
2024-06-03 14:41:00,24.814061054579092,78.0,32.52,83.0,22.0
2024-06-03 14:42:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 14:43:00,24.814061054579096,78.0,32.52,83.0,22.0
2024-06-03 14:44:00,24.8154486586494,78.0,32.52,83.0,22.0
2024-06-03 14:45:00,24.8154486586494,78.0,32.52,83.0,22.0
2024-06-03 14:46:00,24.814061054579096,78.0,32.52,83.0,22.0
2024-06-03 14:47:00,24.814061054579092,78.0,32.52,83.0,22.0
2024-06-03 14:48:00,24.815448658649398,78.0,32.52,83.0,22.0
2024-06-03 14:49:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 14:50:00,24.81128584643848,78.0,32.52,83.0,22.0
2024-06-03 14:51:00,24.80851063829787,78.0,32.52,83.0,22.0
2024-06-03 14:52:00,24.807123034227565,78.0,32.52,83.0,22.0
2024-06-03 14:53:00,24.807123034227565,78.0,32.52,83.0,22.0
2024-06-03 14:54:00,24.80573543015726,78.0,32.52,83.0,22.0
2024-06-03 14:55:00,24.80573543015726,78.0,32.52,83.0,22.0
2024-06-03 14:56:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 14:57:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 14:58:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 14:59:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 15:00:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 15:01:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 15:02:00,24.804347826086957,78.0,32.52,83.0,22.0
2024-06-03 15:03:00,24.805735430157263,78.0,32.52,83.0,22.0
2024-06-03 15:04:00,24.807123034227565,78.0,32.52,83.0,22.0
2024-06-03 15:05:00,24.809898242368178,78.0,32.52,83.0,22.0
2024-06-03 15:06:00,24.81128584643848,78.0,32.52,83.0,22.0
2024-06-03 15:07:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 15:08:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 15:09:00,24.812673450508786,78.0,35.58,84.0,22.0
2024-06-03 15:10:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 15:11:00,24.812673450508786,78.0,32.52,83.0,22.0
2024-06-03 15:12:00,24.815448658649398,78.0,35.58,84.0,22.0
2024-06-03 15:13:00,24.814061054579092,78.0,35.58,84.0,22.0
2024-06-03 15:14:00,24.812673450508786,78.0,35.58,84.0,22.0
2024-06-03 15:15:00,24.814061054579092,78.0,35.58,84.0,22.0
2024-06-03 15:16:00,24.815448658649398,78.0,35.58,84.0,22.0
2024-06-03 15:17:00,24.815448658649398,78.0,35.58,84.0,22.0
2024-06-03 15:18:00,24.815448658649398,78.0,35.58,84.0,22.0
2024-06-03 15:19:00,24.816836262719704,78.0,35.58,84.0,22.0
2024-06-03 15:20:00,24.81822386679001,78.0,35.58,84.0,22.0
2024-06-03 15:21:00,24.819611470860316,78.0,35.58,84.0,22.0
2024-06-03 15:22:00,24.819611470860316,78.0,35.58,84.0,22.0
2024-06-03 15:23:00,24.82099907493062,78.0,35.58,84.0,22.0
2024-06-03 15:24:00,24.82377428307123,77.0,35.58,84.0,22.0
2024-06-03 15:25:00,24.82654949121184,77.0,35.58,84.0,22.0
2024-06-03 15:26:00,24.82932469935245,77.0,35.58,84.0,22.0
2024-06-03 15:27:00,24.833487511563366,77.0,35.58,84.0,22.0
2024-06-03 15:28:00,24.836262719703974,77.0,35.58,84.0,22.0
2024-06-03 15:29:00,24.836262719703974,78.0,35.58,84.0,22.0
2024-06-03 15:30:00,24.834875115633672,78.0,35.58,84.0,22.0
2024-06-03 15:31:00,24.834875115633672,78.0,35.58,84.0,22.0
2024-06-03 15:32:00,24.836262719703974,78.0,35.58,84.0,22.0
2024-06-03 15:33:00,24.839037927844586,78.0,35.58,84.0,22.0
2024-06-03 15:34:00,24.840425531914892,78.0,35.58,84.0,22.0
2024-06-03 15:35:00,24.840425531914892,78.0,35.58,84.0,22.0
2024-06-03 15:36:00,24.8418131359852,78.0,35.51,84.0,22.0
2024-06-03 15:37:00,24.8418131359852,78.0,34.47,79.0,22.0
2024-06-03 15:38:00,24.84458834412581,78.0,35.58,84.0,22.0
2024-06-03 15:39:00,24.84736355226642,78.0,34.47,79.0,22.0
2024-06-03 15:40:00,24.848751156336725,78.0,35.58,84.0,22.0
2024-06-03 15:41:00,24.848751156336725,78.0,35.58,84.0,22.0
2024-06-03 15:42:00,24.84736355226642,78.0,34.47,79.0,22.0
2024-06-03 15:43:00,24.84736355226642,78.0,34.47,79.0,22.0
2024-06-03 15:44:00,24.85013876040703,78.0,35.58,84.0,22.0
2024-06-03 15:45:00,24.851526364477337,78.0,34.47,79.0,22.0
2024-06-03 15:46:00,24.85291396854764,78.0,34.47,79.0,22.0
2024-06-03 15:47:00,24.85568917668825,78.0,34.47,79.0,22.0
2024-06-03 15:48:00,24.857076780758554,78.0,34.47,79.0,22.0
2024-06-03 15:49:00,24.857076780758554,78.0,34.47,79.0,22.0
2024-06-03 15:50:00,24.85846438482886,78.0,34.47,79.0,22.0
2024-06-03 15:51:00,24.859851988899166,78.0,34.47,79.0,22.0
2024-06-03 15:52:00,24.862627197039775,78.0,34.47,79.0,22.0
2024-06-03 15:53:00,24.862627197039775,78.0,34.47,79.0,22.0
2024-06-03 15:54:00,24.862627197039775,78.0,34.47,79.0,22.0
2024-06-03 15:55:00,24.86123959296947,78.0,34.47,79.0,22.0
2024-06-03 15:56:00,24.859851988899166,78.0,34.47,79.0,22.0
2024-06-03 15:57:00,24.857076780758554,78.0,34.47,79.0,22.0
2024-06-03 15:58:00,24.85568917668825,78.0,34.47,79.0,22.0
2024-06-03 15:59:00,24.85568917668825,78.0,34.47,79.0,22.0
2024-06-03 16:00:00,24.857076780758554,78.0,34.47,79.0,22.0
2024-06-03 16:01:00,24.85846438482886,78.0,34.47,79.0,22.0
2024-06-03 16:02:00,24.85846438482886,78.0,34.47,79.0,22.0
2024-06-03 16:03:00,24.85846438482886,78.0,34.47,79.0,22.0
2024-06-03 16:04:00,24.859851988899166,78.0,34.47,79.0,22.0
2024-06-03 16:05:00,24.86401480111008,78.0,34.47,79.0,22.0
2024-06-03 16:06:00,24.865402405180387,78.0,34.47,79.0,22.0
2024-06-03 16:07:00,24.868177613321,78.0,34.47,79.0,22.0
2024-06-03 16:08:00,24.868177613321,78.0,34.47,79.0,22.0
2024-06-03 16:09:00,24.866790009250693,78.0,34.47,79.0,22.0
2024-06-03 16:10:00,24.868177613321,78.0,34.47,79.0,22.0
2024-06-03 16:11:00,24.870952821461607,78.0,34.47,79.0,22.0
2024-06-03 16:12:00,24.872340425531913,78.0,37.33,79.0,22.0
2024-06-03 16:13:00,24.87372802960222,78.0,37.33,79.0,22.0
2024-06-03 16:14:00,24.872340425531913,78.0,34.47,79.0,22.0
2024-06-03 16:15:00,24.870952821461607,78.0,34.47,79.0,22.0
2024-06-03 16:16:00,24.869565217391305,78.0,37.33,79.0,22.0
2024-06-03 16:17:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:18:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:19:00,24.869565217391305,78.0,37.33,79.0,22.0
2024-06-03 16:20:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:21:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:22:00,24.866790009250693,78.0,37.33,79.0,22.0
2024-06-03 16:23:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:24:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:25:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:26:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:27:00,24.868177613321,78.0,37.33,79.0,22.0
2024-06-03 16:28:00,24.869565217391305,78.0,37.33,79.0,22.0
2024-06-03 16:29:00,24.869565217391305,78.0,37.33,79.0,22.0
2024-06-03 16:30:00,24.870952821461607,78.0,37.33,79.0,22.0
2024-06-03 16:31:00,24.872340425531913,78.0,37.33,79.0,22.0
2024-06-03 16:32:00,24.872340425531913,78.0,37.33,79.0,22.0
2024-06-03 16:33:00,24.872340425531913,78.0,37.33,79.0,22.0
2024-06-03 16:34:00,24.87372802960222,78.0,37.33,79.0,22.0
2024-06-03 16:35:00,24.875115633672525,78.0,37.33,79.0,22.0
2024-06-03 16:36:00,24.877890841813134,78.0,37.33,79.0,22.0
2024-06-03 16:37:00,24.87650323774283,78.0,37.33,79.0,22.0
2024-06-03 16:38:00,24.876503237742828,78.0,37.33,79.0,22.0
2024-06-03 16:39:00,24.877890841813134,78.0,37.33,79.0,22.0
2024-06-03 16:40:00,24.880666049953746,78.0,37.33,79.0,22.0
2024-06-03 16:41:00,24.88205365402405,78.0,37.33,79.0,22.0
2024-06-03 16:42:00,24.88482886216466,78.0,37.33,79.0,22.0
2024-06-03 16:43:00,24.887604070305272,78.0,37.33,79.0,22.0
2024-06-03 16:44:00,24.888991674375575,78.0,37.33,79.0,22.0
2024-06-03 16:45:00,24.891766882516187,78.0,37.33,79.0,22.0
2024-06-03 16:46:00,24.89315448658649,78.0,37.33,79.0,22.0
2024-06-03 16:47:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:48:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:49:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:50:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:51:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:52:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:53:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:54:00,24.8945420906568,78.0,37.33,79.0,22.0
2024-06-03 16:55:00,24.8959296947271,78.0,37.33,79.0,22.0
2024-06-03 16:56:00,24.898704902867713,78.0,37.33,79.0,22.0
2024-06-03 16:57:00,24.901480111008325,78.0,37.33,79.0,22.0
2024-06-03 16:58:00,24.901480111008325,78.0,37.33,79.0,22.0
2024-06-03 16:59:00,24.902867715078628,78.0,37.33,79.0,22.0
2024-06-03 17:00:00,24.90286771507863,78.0,37.33,79.0,22.0
2024-06-03 17:01:00,24.90564292321924,78.0,37.33,79.0,22.0
2024-06-03 17:02:00,24.909805735430155,78.0,37.33,79.0,22.0
2024-06-03 17:03:00,24.91119333950046,78.0,37.33,79.0,22.0
2024-06-03 17:04:00,24.909805735430155,78.0,37.33,79.0,22.0
2024-06-03 17:05:00,24.90841813135985,78.0,37.33,79.0,22.0
2024-06-03 17:06:00,24.90564292321924,78.0,37.33,79.0,22.0
2024-06-03 17:07:00,24.907030527289542,78.0,37.33,79.0,22.0
2024-06-03 17:08:00,24.907030527289546,77.0,37.33,79.0,22.0
2024-06-03 17:09:00,24.901480111008325,77.0,37.33,79.0,22.0
2024-06-03 17:10:00,24.89037927844588,75.0,37.33,79.0,22.0
2024-06-03 17:11:00,24.876503237742828,73.0,37.33,79.0,22.0
2024-06-03 17:12:00,24.857076780758554,71.0,37.33,79.0,22.0
2024-06-03 17:13:00,24.83765032377428,70.0,37.33,79.0,22.0
2024-06-03 17:14:00,24.815448658649398,68.0,37.33,79.0,22.0
2024-06-03 17:15:00,24.7904717853839,66.0,37.33,79.0,22.0
2024-06-03 17:16:00,24.76549491211841,62.0,37.33,79.0,22.0
2024-06-03 17:17:00,24.740518038852912,61.0,37.33,79.0,22.0
2024-06-03 17:18:00,24.70860314523589,59.0,37.33,79.0,22.0
2024-06-03 17:19:00,24.679463459759482,58.0,37.33,79.0,22.0
2024-06-03 17:20:00,24.648936170212764,58.0,37.33,79.0,22.0
2024-06-03 17:21:00,24.61563367252544,58.0,38.79,74.0,22.0
2024-06-03 17:22:00,24.582331174838114,56.0,37.33,79.0,22.0
2024-06-03 17:23:00,24.539315448658648,57.0,38.79,74.0,22.0
2024-06-03 17:24:00,24.49491211840888,55.0,38.79,74.0,22.0
2024-06-03 17:25:00,24.45328399629972,54.0,38.79,74.0,23.0
2024-06-03 17:26:00,24.40610545790934,56.0,37.33,79.0,23.0
2024-06-03 17:27:00,24.364477335800185,57.0,38.79,74.0,23.0
2024-06-03 17:28:00,24.325624421831638,54.0,38.79,74.0,23.0
2024-06-03 17:29:00,24.288159111933393,53.0,38.79,74.0,23.0
2024-06-03 17:30:00,24.252081406105457,52.0,38.79,74.0,23.0
2024-06-03 17:31:00,24.20767807585569,52.0,38.79,74.0,23.0
2024-06-03 17:32:00,24.159111933395003,50.0,38.79,74.0,23.0
2024-06-03 17:33:00,24.11609620721554,50.0,38.79,74.0,23.0
2024-06-03 17:34:00,24.070305272895467,51.0,38.79,74.0,23.0
2024-06-03 17:35:00,24.02173913043478,50.0,38.79,74.0,23.0
2024-06-03 17:36:00,23.973172987974095,50.0,38.79,74.0,22.5
2024-06-03 17:37:00,23.914893617021278,50.0,40.35,70.0,22.5
2024-06-03 17:38:00,23.856614246068453,51.0,38.79,74.0,22.5
2024-06-03 17:39:00,23.814986123959297,50.0,38.79,74.0,22.5
2024-06-03 17:40:00,23.77058279370953,49.0,38.79,74.0,22.5
2024-06-03 17:41:00,23.731729879740982,49.0,38.79,74.0,22.5
2024-06-03 17:42:00,23.695652173913047,52.0,40.35,70.0,22.5
2024-06-03 17:43:00,23.659574468085104,51.0,40.35,70.0,22.5
2024-06-03 17:44:00,23.622109158186866,50.0,40.35,70.0,22.5
2024-06-03 17:45:00,23.587419056429233,50.0,40.35,70.0,22.5
2024-06-03 17:46:00,23.556891766882515,49.0,40.35,70.0,22.5
2024-06-03 17:47:00,23.5263644773358,49.0,40.35,70.0,22.5
2024-06-03 17:48:00,23.506938020351527,48.0,40.35,70.0,22.5
2024-06-03 17:49:00,23.480573543015726,48.0,40.35,70.0,22.5
2024-06-03 17:50:00,23.456984273820538,48.0,40.35,70.0,22.5
2024-06-03 17:51:00,23.432007400555044,47.0,40.35,70.0,22.5
2024-06-03 17:52:00,23.408418131359852,47.0,40.35,70.0,22.5
2024-06-03 17:53:00,23.3945420906568,46.0,40.35,70.0,22.5
2024-06-03 17:54:00,23.37927844588344,46.0,40.35,70.0,22.5
2024-06-03 17:55:00,23.364014801110084,46.0,40.35,70.0,22.5
2024-06-03 17:56:00,23.35568917668825,46.0,40.35,70.0,22.5
2024-06-03 17:57:00,23.332099907493063,46.0,40.35,70.0,22.5
2024-06-03 17:58:00,23.309898242368178,46.0,40.35,70.0,22.5
2024-06-03 17:59:00,23.275208140610545,46.0,40.35,70.0,22.5
2024-06-03 18:00:00,23.24468085106383,47.0,40.35,70.0,22.5
2024-06-03 18:01:00,23.222479185938944,46.0,40.35,70.0,22.5
2024-06-03 18:02:00,23.201665124884364,46.0,40.35,70.0,22.5
2024-06-03 18:03:00,23.176688251618874,45.0,40.35,70.0,22.5
2024-06-03 18:04:00,23.15171137835338,46.0,40.35,70.0,22.5
2024-06-03 18:05:00,23.133672525439408,46.0,40.35,70.0,22.5
2024-06-03 18:06:00,23.11285846438483,46.0,40.35,70.0,22.5
2024-06-03 18:07:00,23.103145235892693,45.0,40.35,70.0,22.5
2024-06-03 18:08:00,23.090656799259946,46.0,40.35,70.0,22.5
2024-06-03 18:09:00,23.067067530064755,46.0,40.35,70.0,22.5
2024-06-03 18:10:00,23.0518038852914,45.0,40.35,70.0,22.5
2024-06-03 18:11:00,23.029602220166513,44.0,40.35,70.0,22.5
2024-06-03 18:12:00,23.017113783533766,45.0,40.35,70.0,22.5
2024-06-03 18:13:00,23.008788159111933,44.0,41.74,66.0,22.5
2024-06-03 18:14:00,23.006012950971325,44.0,41.74,66.0,22.5
2024-06-03 18:15:00,23.00462534690102,44.0,41.74,66.0,22.5
2024-06-03 18:16:00,22.9990749306198,43.0,41.74,66.0,22.0
2024-06-03 18:17:00,22.98658649398705,43.0,41.74,66.0,22.0
2024-06-03 18:18:00,22.971322849213692,43.0,40.35,70.0,22.0
2024-06-03 18:19:00,22.96299722479186,43.0,41.74,66.0,22.0
2024-06-03 18:20:00,22.956059204440333,43.0,41.74,66.0,22.0
2024-06-03 18:21:00,22.953283996299724,43.0,41.74,66.0,22.0
2024-06-03 18:22:00,22.947733580018504,43.0,41.74,66.0,22.0
2024-06-03 18:23:00,22.944958371877892,43.0,41.74,66.0,22.0
2024-06-03 18:24:00,22.942183163737283,43.0,41.74,66.0,22.0
2024-06-03 18:25:00,22.93385753931545,43.0,41.74,66.0,22.0
2024-06-03 18:26:00,22.922756706753006,43.0,41.74,66.0,22.0
2024-06-03 18:27:00,22.914431082331173,43.0,41.74,66.0,22.0
2024-06-03 18:28:00,22.90471785383904,43.0,41.74,66.0,22.0
2024-06-03 18:29:00,22.903330249768732,43.0,41.74,66.0,22.0
2024-06-03 18:30:00,22.899167437557818,44.0,41.74,66.0,22.0
2024-06-03 18:31:00,22.893617021276597,47.0,41.74,66.0,22.0
2024-06-03 18:32:00,22.895004625346903,50.0,41.74,66.0,22.0
2024-06-03 18:33:00,22.89222941720629,49.0,41.74,66.0,22.0
2024-06-03 18:34:00,22.893617021276597,48.0,41.74,66.0,22.0
2024-06-03 18:35:00,22.895004625346903,47.0,41.74,66.0,22.0
2024-06-03 18:36:00,22.897779833487512,46.0,41.74,66.0,22.0
2024-06-03 18:37:00,22.900555041628124,45.0,41.74,66.0,22.0
2024-06-03 18:38:00,22.90749306197965,44.0,41.74,66.0,22.0
2024-06-03 18:39:00,22.91581868640148,44.0,41.74,66.0,22.0
2024-06-03 18:40:00,22.914431082331173,43.0,41.8,66.0,22.0
2024-06-03 18:41:00,22.91720629047179,43.0,41.74,66.0,22.0
2024-06-03 18:42:00,22.91026827012026,43.0,41.74,66.0,22.0
2024-06-03 18:43:00,22.900555041628124,44.0,41.74,66.0,22.0
2024-06-03 18:44:00,22.89639222941721,47.0,41.8,66.0,22.0
2024-06-03 18:45:00,22.89222941720629,49.0,41.8,66.0,22.0
2024-06-03 18:46:00,22.88945420906568,50.0,41.8,66.0,22.0
2024-06-03 18:47:00,22.89222941720629,50.0,41.8,66.0,22.0
2024-06-03 18:48:00,22.89222941720629,49.0,41.8,66.0,22.0
2024-06-03 18:49:00,22.88390379278446,48.0,41.8,66.0,22.0
2024-06-03 18:50:00,22.875578168362626,48.0,41.74,66.0,22.0
2024-06-03 18:51:00,22.86308973172988,48.0,41.74,66.0,22.0
2024-06-03 18:52:00,22.853376503237744,48.0,41.74,66.0,22.0
2024-06-03 18:53:00,22.82423681776133,49.0,39.98,66.0,22.0
2024-06-03 18:54:00,22.79648473635523,49.0,39.98,66.0,22.0
2024-06-03 18:55:00,22.770120259019425,48.0,39.98,66.0,22.0
2024-06-03 18:56:00,22.742368177613322,48.0,39.98,66.0,22.0
2024-06-03 18:57:00,22.72432932469935,50.0,39.98,66.0,22.0
2024-06-03 18:58:00,22.709065679925995,53.0,39.98,66.0,22.0
2024-06-03 18:59:00,22.700740055504163,55.0,39.98,66.0,22.0
2024-06-03 19:00:00,22.692414431082334,56.0,39.98,66.0,22.0
2024-06-03 19:01:00,22.67853839037928,54.0,39.98,66.0,22.0
2024-06-03 19:02:00,22.660499537465313,52.0,39.98,66.0,22.0
2024-06-03 19:03:00,22.648011100832562,49.0,39.98,66.0,22.0
2024-06-03 19:04:00,22.63691026827012,48.0,40.98,62.0,22.0
2024-06-03 19:05:00,22.618871415356153,47.0,40.98,62.0,22.0
2024-06-03 19:06:00,22.602220166512488,47.0,40.98,62.0,22.0
2024-06-03 19:07:00,22.586956521739133,48.0,40.98,62.0,22.0
2024-06-03 19:08:00,22.577243293246994,50.0,40.98,62.0,22.0
2024-06-03 19:09:00,22.566142460684553,52.0,40.98,62.0,22.0
2024-06-03 19:10:00,22.564754856614247,52.0,40.98,62.0,22.0
2024-06-03 19:11:00,22.561979648473635,51.0,40.98,62.0,22.0
2024-06-03 19:12:00,22.560592044403332,50.0,40.98,62.0,22.0
2024-06-03 19:13:00,22.556429232192414,48.0,40.98,62.0,22.0
2024-06-03 19:14:00,22.54671600370028,48.0,40.98,62.0,22.0
2024-06-03 19:15:00,22.53145235892692,47.0,40.98,62.0,22.0
2024-06-03 19:16:00,22.52035152636448,46.0,40.98,62.0,22.0
2024-06-03 19:17:00,22.509250693802034,48.0,40.98,62.0,22.0
2024-06-03 19:18:00,22.50231267345051,49.0,40.98,62.0,22.0
2024-06-03 19:19:00,22.503700277520817,51.0,40.98,62.0,22.0
2024-06-03 19:20:00,22.50231267345051,52.0,40.98,62.0,22.0
2024-06-03 19:21:00,22.50231267345051,51.0,40.98,62.0,22.0
2024-06-03 19:22:00,22.4995374653099,50.0,40.98,62.0,22.0
2024-06-03 19:23:00,22.51618871415356,49.0,40.98,62.0,22.0
2024-06-03 19:24:00,22.530064754856614,48.0,40.98,62.0,22.0
2024-06-03 19:25:00,22.543940795559667,47.0,40.98,62.0,22.0
2024-06-03 19:26:00,22.559204440333026,48.0,40.98,62.0,22.0
2024-06-03 19:27:00,22.575855689176688,50.0,40.98,62.0,22.0
2024-06-03 19:28:00,22.58973172987974,53.0,40.98,62.0,22.0
2024-06-03 19:29:00,22.598057354301574,53.0,40.98,62.0,22.0
2024-06-03 19:30:00,22.600832562442182,52.0,40.98,62.0,22.0
2024-06-03 19:31:00,22.602220166512488,49.0,40.98,62.0,22.0
2024-06-03 19:32:00,22.607770582793712,49.0,40.98,62.0,22.0
2024-06-03 19:33:00,22.609158186864015,48.0,40.98,62.0,22.0
2024-06-03 19:34:00,22.61054579093432,51.0,40.98,62.0,22.0
2024-06-03 19:35:00,22.61609620721554,53.0,40.98,62.0,22.0
2024-06-03 19:36:00,22.62580943570768,54.0,40.98,62.0,22.0
2024-06-03 19:37:00,22.627197039777982,53.0,40.98,62.0,22.0
2024-06-03 19:38:00,22.61609620721554,54.0,40.98,62.0,22.0
2024-06-03 19:39:00,22.606382978723406,52.0,40.98,62.0,22.0
2024-06-03 19:40:00,22.59528214616096,51.0,40.98,62.0,22.0
2024-06-03 19:41:00,22.585568917668827,50.0,40.98,62.0,22.0
2024-06-03 19:42:00,22.580018501387606,50.0,40.98,62.0,22.0
2024-06-03 19:43:00,22.5786308973173,53.0,40.98,62.0,22.0
2024-06-03 19:44:00,22.5786308973173,56.0,40.98,62.0,22.0
2024-06-03 19:45:00,22.581406105457912,58.0,40.98,62.0,22.0
2024-06-03 19:46:00,22.580018501387606,57.0,40.98,62.0,22.0
2024-06-03 19:47:00,22.57308048103608,57.0,40.98,62.0,22.0
2024-06-03 19:48:00,22.560592044403332,55.0,40.98,62.0,22.0
2024-06-03 19:49:00,22.54671600370028,54.0,40.98,62.0,22.0
2024-06-03 19:50:00,22.537002775208144,53.0,40.98,62.0,22.0
2024-06-03 19:51:00,22.528677150786308,52.0,40.98,62.0,22.0
2024-06-03 19:52:00,22.524514338575397,54.0,40.98,62.0,22.0
2024-06-03 19:53:00,22.518963922294173,57.0,40.98,62.0,22.0
2024-06-03 19:54:00,22.52035152636448,59.0,40.98,62.0,22.0
2024-06-03 19:55:00,22.52173913043478,58.0,40.98,62.0,22.0
2024-06-03 19:56:00,22.518963922294173,57.0,40.98,62.0,22.0
2024-06-03 19:57:00,22.51618871415356,54.0,40.98,62.0,22.0
2024-06-03 19:58:00,22.506475485661426,53.0,40.98,62.0,22.0
2024-06-03 19:59:00,22.496762257169287,51.0,40.98,62.0,22.0
2024-06-03 20:00:00,22.495374653098985,53.0,40.98,62.0,22.0
2024-06-03 20:01:00,22.4995374653099,57.0,40.98,62.0,22.0
2024-06-03 20:02:00,22.500925069380205,60.0,40.98,62.0,22.0
2024-06-03 20:03:00,22.50508788159112,60.0,40.98,62.0,22.0
2024-06-03 20:04:00,22.50508788159112,58.0,40.98,62.0,22.0
2024-06-03 20:05:00,22.50231267345051,57.0,40.98,59.0,22.0
2024-06-03 20:06:00,22.498149861239593,54.0,40.98,59.0,22.0
2024-06-03 20:07:00,22.498149861239597,53.0,40.98,59.0,22.0
2024-06-03 20:08:00,22.500925069380205,53.0,40.98,59.0,22.0
2024-06-03 20:09:00,22.50231267345051,56.0,40.98,59.0,22.0
2024-06-03 20:10:00,22.506475485661426,59.0,40.98,59.0,22.0
2024-06-03 20:11:00,22.513413506012952,60.0,40.98,59.0,22.0
2024-06-03 20:12:00,22.513413506012952,60.0,40.98,59.0,22.0
2024-06-03 20:13:00,22.509250693802034,59.0,40.98,59.0,22.0
2024-06-03 20:14:00,22.50508788159112,58.0,40.98,59.0,22.0
2024-06-03 20:15:00,22.49537465309898,56.0,40.98,59.0,22.0
2024-06-03 20:16:00,22.48427382053654,54.0,40.98,59.0,22.0
2024-06-03 20:17:00,22.480111008325625,53.0,40.98,59.0,22.0
2024-06-03 20:18:00,22.48149861239593,53.0,40.98,59.0,22.0
2024-06-03 20:19:00,22.485661424606846,55.0,40.98,59.0,22.0
2024-06-03 20:20:00,22.491211840888067,58.0,40.98,59.0,22.0
2024-06-03 20:21:00,22.49676225716929,61.0,40.98,59.0,22.0
2024-06-03 20:22:00,22.500925069380205,61.0,40.98,59.0,22.0
2024-06-03 20:23:00,22.500925069380205,60.0,40.98,59.0,22.0
2024-06-03 20:24:00,22.492599444958373,58.0,40.98,59.0,22.0
2024-06-03 20:25:00,22.487049028677152,57.0,40.98,59.0,22.0
2024-06-03 20:26:00,22.487049028677152,57.0,40.98,59.0,22.0
