Room Temparature,Room Humidity (%),Outside Temp,Outside Humid (%),T.Offset,H.Offset,Set Temperature ,Volt,Amp,Energy,Target,Com_Target,Hum_Target,Volt_Target,Amp_Target
29.17985526,79.32,33.988,78,,,23,225.4127778,6.606444444,67.01111111,67.15,29.22978289,79.28,226.027,6.526
29.22978289,79.28,32.987,80,,,23,226.027,6.526,67.15,67.28888889,29.27971053,79.24,226.6412222,6.445555556
29.27971053,79.24,31.986,82,,,23,226.6412222,6.445555556,67.28888889,67.42777778,29.32963816,79.2,227.2554444,6.365111111
29.32963816,79.2,30.985,84,,,23,227.2554444,6.365111111,67.42777778,67.56666667,29.37956579,79.16,227.8696667,6.284666667
29.37956579,79.16,29.984,86,,,23,227.8696667,6.284666667,67.56666667,67.70555556,29.42949342,79.12,228.4838889,6.204222222
29.42949342,79.12,28.983,88,,,23,228.4838889,6.204222222,67.70555556,67.84444444,29.47942105,79.08,229.0981111,6.123777778
29.47942105,79.08,27.982,90,,,23,229.0981111,6.123777778,67.84444444,67.98333333,29.52934868,79.04,229.7123333,6.043333333
29.52934868,79.04,26.981,92,,,23,229.7123333,6.043333333,67.98333333,68.12222222,29.57927632,79,230.3265556,5.962888889
29.57927632,79,25.98,94,-3.599276316,15,23,230.3265556,5.962888889,68.12222222,68.26111111,29.65415282,79.35215947,230.9407778,5.882444444
29.65415282,79.35215947,25.98,94,-3.674152824,14.64784053,23,230.9407778,5.882444444,68.26111111,68.4,28.81881188,69.10891089,231.555,5.802
28.81881188,69.10891089,29.71465347,89.94059406,0.895841584,20.83168317,23,231.555,5.802,68.4,69.15714286,26.63724832,59.2147651,231.1352857,5.009571429
26.63724832,59.2147651,31.83644295,85.11409396,5.199194631,25.89932886,23,231.1352857,5.009571429,69.15714286,69.91428571,26.22842466,60.25684932,230.7155714,4.217142857
26.22842466,60.25684932,34.17010274,78.64383562,7.941678082,18.3869863,23,230.7155714,4.217142857,69.91428571,70.67142857,25.86187291,62.93311037,230.2958571,3.424714286
25.86187291,62.93311037,35.16056856,70.68227425,9.298695652,7.74916388,23,230.2958571,3.424714286,70.67142857,71.42857143,26.13812709,70.91638796,229.8761429,2.632285714
26.13812709,70.91638796,33.75685619,80.11036789,7.618729097,9.193979933,23,229.8761429,2.632285714,71.42857143,72.18571429,25.92818792,66.47651007,229.4564286,1.839857143
25.92818792,66.47651007,37.30671141,74.75167785,11.37852349,8.275167785,23,229.4564286,1.839857143,72.18571429,72.94285714,25.78356643,61.03146853,229.0367143,1.047428571
25.78356643,61.03146853,38.98,70,13.19643357,8.968531469,23,229.0367143,1.047428571,72.94285714,73.7,25.67458194,60.01003344,228.617,0.255
25.67458194,60.01003344,38.18464883,66.69565217,12.51006689,6.685618729,23,228.617,0.255,73.7,75.4,26.37315436,68.98993289,233.162,7.646
26.37315436,68.98993289,34.93936242,68.06711409,8.566208054,-0.922818792,23,233.162,7.646,75.4,75.41111111,27.40353982,73.17699115,232.6916111,7.554
27.40353982,73.17699115,32.76,65.42477876,5.356460177,-7.752212389,22.72222222,232.6916111,7.554,75.41111111,75.42222222,27.5045346,73.78826866,232.2212222,7.462
27.5045346,73.78826866,32.64852926,66.38780878,,,22.44444444,232.2212222,7.462,75.42222222,75.43333333,27.60552939,74.39954618,231.7508333,7.37
27.60552939,74.39954618,32.53705852,67.35083879,,,22.16666667,231.7508333,7.37,75.43333333,75.44444444,27.70652417,75.01082369,231.2804444,7.278
27.70652417,75.01082369,32.42558779,68.31386881,,,21.88888889,231.2804444,7.278,75.44444444,75.45555556,27.80751895,75.6221012,230.8100556,7.186
27.80751895,75.6221012,32.31411705,69.27689883,,,21.61111111,230.8100556,7.186,75.45555556,75.46666667,27.90851373,76.23337872,230.3396667,7.094
27.90851373,76.23337872,32.20264631,70.23992884,,,21.33333333,230.3396667,7.094,75.46666667,75.47777778,28.00950851,76.84465623,229.8692778,7.002
28.00950851,76.84465623,32.09117557,71.20295886,,,21.05555556,229.8692778,7.002,75.47777778,75.48888889,28.11050329,77.45593374,229.3988889,6.91
28.11050329,77.45593374,31.97970483,72.16598888,,,20.77777778,229.3988889,6.91,75.48888889,75.5,28.21149807,78.06721125,228.9285,6.818
28.21149807,78.06721125,31.8682341,73.12901889,,,20.5,228.9285,6.818,75.5,75.51111111,28.31249285,78.67848877,228.4581111,6.726
28.31249285,78.67848877,31.75676336,74.09204891,,,20.22222222,228.4581111,6.726,75.51111111,75.52222222,28.41348763,79.28976628,227.9877222,6.634
28.41348763,79.28976628,31.64529262,75.05507893,,,19.94444444,227.9877222,6.634,75.52222222,75.53333333,28.51448241,79.90104379,227.5173333,6.542
28.51448241,79.90104379,31.53382188,76.01810894,,,19.66666667,227.5173333,6.542,75.53333333,75.54444444,28.6154772,80.51232131,227.0469444,6.45
28.6154772,80.51232131,31.42235115,76.98113896,,,19.38888889,227.0469444,6.45,75.54444444,75.55555556,28.71647198,81.12359882,226.5765556,6.358
28.71647198,81.12359882,31.31088041,77.94416897,,,19.11111111,226.5765556,6.358,75.55555556,75.56666667,28.81746676,81.73487633,226.1061667,6.266
28.81746676,81.73487633,31.19940967,78.90719899,,,18.83333333,226.1061667,6.266,75.56666667,75.57777778,28.91846154,82.34615385,225.6357778,6.174
28.91846154,82.34615385,31.08793893,79.87022901,2.178,-2.5,18.55555556,225.6357778,6.174,75.57777778,75.58888889,29.14701754,66.22807018,225.1653889,6.082
29.14701754,66.22807018,32.59940351,78.3122807,3.452385965,12.08421053,18.27777778,225.1653889,6.082,75.58888889,75.6,27.77979094,54.61672474,224.695,5.99
27.77979094,54.61672474,34.47334495,79,6.693554007,24.38327526,18,224.695,5.99,75.6,76.425,26.68664384,60.68835616,225.28625,4.556
26.68664384,60.68835616,35.70174658,74.94178082,9.01510274,14.25342466,18,225.28625,4.556,76.425,77.25,26.37517241,63.0862069,225.8775,3.122
26.37517241,63.0862069,35.99,74,9.614827586,10.9137931,18,225.8775,3.122,77.25,78.075,26.30848057,61.92579505,226.46875,1.688
26.30848057,61.92579505,35.99,74,9.681519435,12.07420495,18,226.46875,1.688,78.075,78.9,26.27692308,63.43706294,227.06,0.254
26.27692308,63.43706294,35.13741259,74,8.86048951,10.56293706,18,227.06,0.254,78.9,79.02777778,26.33972603,66.98972603,226.8696111,0.610555556
26.33972603,66.98972603,33.45,74,7.110273973,7.010273973,18.22222222,226.8696111,0.610555556,79.02777778,79.15555556,26.35778547,70.53633218,226.6792222,0.967111111
26.35778547,70.53633218,34.25055363,77.89273356,7.892768166,7.356401384,18.44444444,226.6792222,0.967111111,79.15555556,79.28333333,27.00791367,75.07913669,226.4888333,1.323666667
27.00791367,75.07913669,34.47496403,79,7.46705036,3.920863309,18.66666667,226.4888333,1.323666667,79.28333333,79.41111111,27.86327273,79.03272727,226.2984444,1.680222222
27.86327273,79.03272727,33.926,78.8,6.062727273,-0.232727273,18.88888889,226.2984444,1.680222222,79.41111111,79.53888889,28.23492647,78.48529412,226.1080556,2.036777778
28.23492647,78.48529412,31.75,78,3.515073529,-0.485294118,19.11111111,226.1080556,2.036777778,79.53888889,79.66666667,28.4,78,225.9176667,2.393333333
28.4,78,31.75,78,3.35,0,19.33333333,225.9176667,2.393333333,79.66666667,79.79444444,28.46130137,77.88458904,225.7272778,2.749888889
28.46130137,77.88458904,31.5760274,77.87945205,,,19.55555556,225.7272778,2.749888889,79.79444444,79.92222222,28.52260274,77.76917808,225.5368889,3.106444444
28.52260274,77.76917808,31.40205479,77.75890411,,,19.77777778,225.5368889,3.106444444,79.92222222,80.05,28.58390411,77.65376712,225.3465,3.463
28.58390411,77.65376712,31.22808219,77.63835616,,,20,225.3465,3.463,80.05,80.17777778,28.64520548,77.53835616,225.1561111,3.819555556
28.64520548,77.53835616,31.05410959,77.51780822,,,20.22222222,225.1561111,3.819555556,80.17777778,80.30555556,28.70650685,77.42294521,224.9657222,4.176111111
28.70650685,77.42294521,30.88013699,77.39726027,,,20.44444444,224.9657222,4.176111111,80.30555556,80.43333333,28.76780822,77.30753425,224.7753333,4.532666667
28.76780822,77.30753425,30.70616438,77.27671233,,,20.66666667,224.7753333,4.532666667,80.43333333,80.56111111,28.82910959,77.19212329,224.5849444,4.889222222
28.82910959,77.19212329,30.53219178,77.15616438,,,20.88888889,224.5849444,4.889222222,80.56111111,80.68888889,28.89041096,77.07671233,224.3945556,5.245777778
28.89041096,77.07671233,30.35821918,77.03561644,,,21.11111111,224.3945556,5.245777778,80.68888889,80.81666667,28.95171233,76.96130137,224.2041667,5.602333333
28.95171233,76.96130137,30.18424658,76.91506849,,,21.33333333,224.2041667,5.602333333,80.81666667,80.94444444,29.0130137,76.84589041,224.0137778,5.958888889
29.0130137,76.84589041,30.01027397,76.79452055,0.997260274,-0.051369863,21.55555556,224.0137778,5.958888889,80.94444444,81.07222222,29.03356401,76.61937716,223.8233889,6.315444444
29.03356401,76.61937716,31.99048443,74,2.956920415,-2.619377163,21.77777778,223.8233889,6.315444444,81.07222222,81.2,27.10934256,58.80276817,223.633,6.672
27.10934256,58.80276817,33.14411765,74.71972318,6.034775087,15.91695502,22,223.633,6.672,81.2,82.63333333,25.09607143,51.875,223.9096667,6.731333333
25.09607143,51.875,31.75,78,6.653928571,26.125,22,223.9096667,6.731333333,82.63333333,84.06666667,24.41843972,44.5212766,224.1863333,6.790666667
24.41843972,44.5212766,33.22304965,73.04964539,8.804609929,28.52836879,22,224.1863333,6.790666667,84.06666667,85.5,23.60071174,45.09608541,224.463,6.85
23.60071174,45.09608541,32.09227758,79.15658363,8.491565836,34.06049822,22,224.463,6.85,85.5,85.58882353,26.27242647,74.72426471,224.4523941,6.811188235
26.27242647,74.72426471,33.70856618,75.26838235,7.436139706,0.544117647,21.97647059,224.4523941,6.811188235,85.58882353,85.67764706,27.57849462,83.43369176,224.4417882,6.772376471
27.57849462,83.43369176,33.45,74,5.871505376,-9.433691756,21.95294118,224.4417882,6.772376471,85.67764706,85.76647059,28.08321429,81.90714286,224.4311824,6.733564706
28.08321429,81.90714286,34.7835,74,6.700285714,-7.907142857,21.92941176,224.4311824,6.733564706,85.76647059,85.85529412,28.24036364,81.95636364,224.4205765,6.694752941
28.24036364,81.95636364,35.97152727,74,7.731163636,-7.956363636,21.90588235,224.4205765,6.694752941,85.85529412,85.94411765,28.48592593,79.51111111,224.4099706,6.655941176
28.48592593,79.51111111,33.5202963,74,5.03437037,-5.511111111,21.88235294,224.4099706,6.655941176,85.94411765,86.03294118,28.50074349,79,224.3993647,6.617129412
28.50074349,79,32.83698885,75.44237918,4.336245353,-3.557620818,21.85882353,224.3993647,6.617129412,86.03294118,86.12176471,28.59778598,78.96309963,224.3887588,6.578317647
28.59778598,78.96309963,31.75,78,3.152214022,-0.963099631,21.83529412,224.3887588,6.578317647,86.12176471,86.21058824,28.66867925,79,224.3781529,6.539505882
28.66867925,79,31.75,78,3.081320755,-1,21.81176471,224.3781529,6.539505882,86.21058824,86.29941176,28.65,79,224.3675471,6.500694118
28.65,79,31.75,78,3.1,-1,21.78823529,224.3675471,6.500694118,86.29941176,86.38823529,28.68928058,78.92553957,224.3569412,6.461882353
28.68928058,78.92553957,31.173,79.6,,,21.76470588,224.3569412,6.461882353,86.38823529,86.47705882,28.72856115,78.85107914,224.3463353,6.423070588
28.72856115,78.85107914,30.596,81.2,,,21.74117647,224.3463353,6.423070588,86.47705882,86.56588235,28.76784173,78.77661871,224.3357294,6.384258824
28.76784173,78.77661871,30.019,82.8,,,21.71764706,224.3357294,6.384258824,86.56588235,86.65470588,28.8071223,78.70215827,224.3251235,6.345447059
28.8071223,78.70215827,29.442,84.4,,,21.69411765,224.3251235,6.345447059,86.65470588,86.74352941,28.84640288,78.62769784,224.3145176,6.306635294
28.84640288,78.62769784,28.865,86,,,21.67058824,224.3145176,6.306635294,86.74352941,86.83235294,28.88568345,78.55323741,224.3039118,6.267823529
28.88568345,78.55323741,28.288,87.6,,,21.64705882,224.3039118,6.267823529,86.83235294,86.92117647,28.92496403,78.47877698,224.2933059,6.229011765
28.92496403,78.47877698,27.711,89.2,,,21.62352941,224.2933059,6.229011765,86.92117647,87.01,28.9642446,78.40431655,224.2827,6.1902
28.9642446,78.40431655,27.134,90.8,,,21.6,224.2827,6.1902,87.01,87.09882353,29.00352518,78.32985612,224.2720941,6.151388235
29.00352518,78.32985612,26.557,92.4,,,21.57647059,224.2720941,6.151388235,87.09882353,87.18764706,29.04280576,78.25539568,224.2614882,6.112576471
29.04280576,78.25539568,25.98,94,-3.062805755,15.74460432,21.55294118,224.2614882,6.112576471,87.18764706,87.27647059,29.13927273,78.02181818,224.2508824,6.073764706
29.13927273,78.02181818,29.24181818,90.45454545,0.102545455,12.43272727,21.52941176,224.2508824,6.073764706,87.27647059,87.36529412,29.2306338,78.09859155,224.2402765,6.034952941
29.2306338,78.09859155,32.10728873,82.74295775,2.87665493,4.644366197,21.50588235,224.2402765,6.034952941,87.36529412,87.45411765,29.23401361,78.57482993,224.2296706,5.996141176
29.23401361,78.57482993,31.49187075,74.01360544,2.257857143,-4.56122449,21.48235294,224.2296706,5.996141176,87.45411765,87.54294118,29.26462585,78.67687075,224.2190647,5.957329412
29.26462585,78.67687075,32.6462585,72.7414966,3.381632653,-5.93537415,21.45882353,224.2190647,5.957329412,87.54294118,87.63176471,29.32866894,78.41979522,224.2084588,5.918517647
29.32866894,78.41979522,32.52,83,3.191331058,4.580204778,21.43529412,224.2084588,5.918517647,87.63176471,87.72058824,29.40068493,78.40410959,224.1978529,5.879705882
29.40068493,78.40410959,33.94376712,78.18493151,4.543082192,-0.219178082,21.41176471,224.1978529,5.879705882,87.72058824,87.80941176,29.44146341,78.17421603,224.1872471,5.840894118
29.44146341,78.17421603,34.04560976,72.45296167,4.604146341,-5.721254355,21.38823529,224.1872471,5.840894118,87.80941176,87.89823529,29.46109215,77.99658703,224.1766412,5.802082353
29.46109215,77.99658703,33.90726962,72.81228669,4.446177474,-5.184300341,21.36470588,224.1766412,5.802082353,87.89823529,87.98705882,29.41271478,78,224.1660353,5.763270588
29.41271478,78,33.45,74,4.037285223,-4,21.34117647,224.1660353,5.763270588,87.98705882,88.07588235,29.40547945,78.03424658,224.1554294,5.724458824
29.40547945,78.03424658,32.50934932,78.93150685,3.103869863,0.897260274,21.31764706,224.1554294,5.724458824,88.07588235,88.16470588,29.45451264,78.14079422,224.1448235,5.685647059
29.45451264,78.14079422,30.58,89,1.125487365,10.85920578,21.29411765,224.1448235,5.685647059,88.16470588,88.25352941,29.48168498,78,224.1342176,5.646835294
29.48168498,78,30.58,89,1.098315018,11,21.27058824,224.1342176,5.646835294,88.25352941,88.34235294,29.4752809,78.13483146,224.1236118,5.608023529
29.4752809,78.13483146,30.58,89,1.104719101,10.86516854,21.24705882,224.1236118,5.608023529,88.34235294,88.43117647,29.5,78,224.1130059,5.569211765
29.5,78,30.58,89,1.08,11,21.22352941,224.1130059,5.569211765,88.43117647,88.52,29.50148276,77.99482759,224.1024,5.5304
29.50148276,77.99482759,30.52,88.4,,,21.2,224.1024,5.5304,88.52,88.60882353,29.50296552,77.98965517,224.0917941,5.491588235
29.50296552,77.98965517,30.46,87.8,,,21.17647059,224.0917941,5.491588235,88.60882353,88.69764706,29.50444828,77.98448276,224.0811882,5.452776471
29.50444828,77.98448276,30.4,87.2,,,21.15294118,224.0811882,5.452776471,88.69764706,88.78647059,29.50593103,77.97931034,224.0705824,5.413964706
29.50593103,77.97931034,30.34,86.6,,,21.12941176,224.0705824,5.413964706,88.78647059,88.87529412,29.50741379,77.97413793,224.0599765,5.375152941
29.50741379,77.97413793,30.28,86,,,21.10588235,224.0599765,5.375152941,88.87529412,88.96411765,29.50889655,77.96896552,224.0493706,5.336341176
29.50889655,77.96896552,30.22,85.4,,,21.08235294,224.0493706,5.336341176,88.96411765,89.05294118,29.51037931,77.9637931,224.0387647,5.297529412
29.51037931,77.9637931,30.16,84.8,,,21.05882353,224.0387647,5.297529412,89.05294118,89.14176471,29.51186207,77.95862069,224.0281588,5.258717647
29.51186207,77.95862069,30.1,84.2,,,21.03529412,224.0281588,5.258717647,89.14176471,89.23058824,29.51334483,77.95344828,224.0175529,5.219905882
29.51334483,77.95344828,30.04,83.6,,,21.01176471,224.0175529,5.219905882,89.23058824,89.31941176,29.51482759,77.94827586,224.0069471,5.181094118
29.51482759,77.94827586,29.98,83,0.465172414,5.051724138,20.98823529,224.0069471,5.181094118,89.31941176,89.40823529,29.39353741,77.98639456,223.9963412,5.142282353
29.39353741,77.98639456,29.98,83,0.586462585,5.013605442,20.96470588,223.9963412,5.142282353,89.40823529,89.49705882,29.38419244,77.58762887,223.9857353,5.103470588
29.38419244,77.58762887,30.46247423,87.82474227,1.078281787,10.2371134,20.94117647,223.9857353,5.103470588,89.49705882,89.58588235,29.34657534,77.73287671,223.9751294,5.064658824
29.34657534,77.73287671,30.58,89,1.233424658,11.26712329,20.91764706,223.9751294,5.064658824,89.58588235,89.67470588,29.34226804,77.59793814,223.9645235,5.025847059
29.34226804,77.59793814,30.58206186,89,1.239793814,11.40206186,20.89411765,223.9645235,5.025847059,89.67470588,89.76352941,29.37739726,77.56506849,223.9539176,4.987035294
29.37739726,77.56506849,30.58256849,89,1.205171233,11.43493151,20.87058824,223.9539176,4.987035294,89.76352941,89.85235294,29.41399317,77.98976109,223.9433118,4.948223529
29.41399317,77.98976109,29.07283276,89,-0.34116041,11.01023891,20.84705882,223.9433118,4.948223529,89.85235294,89.94117647,29.66055363,77.51903114,223.9327059,4.909411765
29.66055363,77.51903114,25.98,89,-3.680553633,11.48096886,20.82352941,223.9327059,4.909411765,89.94117647,90.03,29.74328859,78,223.9221,4.8706
29.74328859,78,26.9061745,89,-2.837114094,11,20.8,223.9221,4.8706,90.03,90.11882353,29.70833333,75.41333333,223.9114941,4.831788235
29.70833333,75.41333333,31.5706,79.68666667,1.862266667,4.273333333,20.77647059,223.9114941,4.831788235,90.11882353,90.20764706,28.97315436,62.88590604,223.9008882,4.792976471
28.97315436,62.88590604,31.75251678,78,2.779362416,15.11409396,20.75294118,223.9008882,4.792976471,90.20764706,90.29647059,29.50466667,73.5,223.8902824,4.754164706
29.50466667,73.5,31.75,78,2.245333333,4.5,20.72941176,223.8902824,4.754164706,90.29647059,90.38529412,29.39862543,76.90034364,223.8796765,4.715352941
29.39862543,76.90034364,29.97185567,78,0.573230241,1.099656357,20.70588235,223.8796765,4.715352941,90.38529412,90.47411765,29.34671533,78,223.8690706,4.676541176
29.34671533,78,29.51,78,0.163284672,0,20.68235294,223.8690706,4.676541176,90.47411765,90.56294118,29.34922606,78,223.8584647,4.637729412
29.34922606,78,29.47636364,78.45454545,,,20.65882353,223.8584647,4.637729412,90.56294118,90.65176471,29.35173678,78,223.8478588,4.598917647
29.35173678,78,29.44272727,78.90909091,,,20.63529412,223.8478588,4.598917647,90.65176471,90.74058824,29.35424751,78,223.8372529,4.560105882
29.35424751,78,29.40909091,79.36363636,,,20.61176471,223.8372529,4.560105882,90.74058824,90.82941176,29.35675824,78,223.8266471,4.521294118
29.35675824,78,29.37545455,79.81818182,,,20.58823529,223.8266471,4.521294118,90.82941176,90.91823529,29.35926897,78,223.8160412,4.482482353
29.35926897,78,29.34181818,80.27272727,,,20.56470588,223.8160412,4.482482353,90.91823529,91.00705882,29.36177969,78,223.8054353,4.443670588
29.36177969,78,29.30818182,80.72727273,,,20.54117647,223.8054353,4.443670588,91.00705882,91.09588235,29.36429042,78,223.7948294,4.404858824
29.36429042,78,29.27454545,81.18181818,,,20.51764706,223.7948294,4.404858824,91.09588235,91.18470588,29.36680115,78,223.7842235,4.366047059
29.36680115,78,29.24090909,81.63636364,,,20.49411765,223.7842235,4.366047059,91.18470588,91.27352941,29.36931188,78,223.7736176,4.327235294
29.36931188,78,29.20727273,82.09090909,,,20.47058824,223.7736176,4.327235294,91.27352941,91.36235294,29.37182261,78,223.7630118,4.288423529
29.37182261,78,29.17363636,82.54545455,,,20.44705882,223.7630118,4.288423529,91.36235294,91.45117647,29.37433333,78,223.7524059,4.249611765
29.37433333,78,29.14,83,-0.234333333,5,20.42352941,223.7524059,4.249611765,91.45117647,91.54,29.39003322,78,223.7418,4.2108
29.39003322,78,29.98,83,0.589966777,5,20.4,223.7418,4.2108,91.54,91.62882353,29.41326531,78.01360544,223.7311941,4.171988235
29.41326531,78.01360544,30.48612245,88.06122449,1.072857143,10.04761905,20.37647059,223.7311941,4.171988235,91.62882353,91.71764706,29.5637037,80.08888889,223.7205882,4.133176471
29.5637037,80.08888889,30.58,89,1.016296296,8.911111111,20.35294118,223.7205882,4.133176471,91.71764706,91.80647059,29.46382979,78.04964539,223.7099824,4.094364706
29.46382979,78.04964539,30.58248227,89,1.118652482,10.95035461,20.32941176,223.7099824,4.094364706,91.80647059,91.89529412,29.14014599,70.62408759,223.6993765,4.055552941
29.14014599,70.62408759,31.1959854,87.09489051,2.055839416,16.47080292,20.30588235,223.6993765,4.055552941,91.89529412,91.98411765,28.54892857,63.1,223.6887706,4.016741176
28.54892857,63.1,32.52,83,3.971071429,19.9,20.28235294,223.6887706,4.016741176,91.98411765,92.07294118,27.05261324,59.33449477,223.6781647,3.977929412
27.05261324,59.33449477,32.52,83,5.46738676,23.66550523,20.25882353,223.6781647,3.977929412,92.07294118,92.16176471,26.71452703,59.96621622,223.6675588,3.939117647
26.71452703,59.96621622,33.23807432,81.52702703,6.523547297,21.56081081,20.23529412,223.6675588,3.939117647,92.16176471,92.25058824,26.60875421,67.62289562,223.6569529,3.900305882
26.60875421,67.62289562,33.61828283,74.82491582,7.00952862,7.202020202,20.21176471,223.6569529,3.900305882,92.25058824,92.33941176,27.77013423,73.30872483,223.6463471,3.861494118
27.77013423,73.30872483,33.45483221,74,5.684697987,0.691275168,20.18823529,223.6463471,3.861494118,92.33941176,92.42823529,28.36804511,73,223.6357412,3.822682353
28.36804511,73,31.75285714,74,3.38481203,1,20.16470588,223.6357412,3.822682353,92.42823529,92.51705882,28.55135135,74.02364865,223.6251353,3.783870588
28.55135135,74.02364865,31.17,74,2.618648649,-0.023648649,20.14117647,223.6251353,3.783870588,92.51705882,92.60588235,28.62363014,76.25684932,223.6145294,3.745058824
28.62363014,76.25684932,30.73863014,70.78082192,2.115,-5.476027397,20.11764706,223.6145294,3.745058824,92.60588235,92.69470588,28.7,77,223.6039235,3.706247059
28.7,77,30.5,69,1.8,-8,20.09411765,223.6039235,3.706247059,92.69470588,92.78352941,28.72983278,77.01103679,223.5933176,3.667435294
28.72983278,77.01103679,30.47983278,69.07525084,,,20.07058824,223.5933176,3.667435294,92.78352941,92.87235294,28.75966555,77.02207358,223.5827118,3.628623529
28.75966555,77.02207358,30.45966555,69.15050167,,,20.04705882,223.5827118,3.628623529,92.87235294,92.96117647,28.78949833,77.03311037,223.5721059,3.589811765
28.78949833,77.03311037,30.43949833,69.22575251,,,20.02352941,223.5721059,3.589811765,92.96117647,93.05,28.8193311,77.04414716,223.5615,3.551
28.8193311,77.04414716,30.4193311,69.30100334,,,20,223.5615,3.551,93.05,93.13882353,28.84916388,77.05518395,223.5508941,3.512188235
28.84916388,77.05518395,30.39916388,69.37625418,,,19.97647059,223.5508941,3.512188235,93.13882353,93.22764706,28.87899666,77.06622074,223.5402882,3.473376471
28.87899666,77.06622074,30.37899666,69.45150502,,,19.95294118,223.5402882,3.473376471,93.22764706,93.31647059,28.90882943,77.07725753,223.5296824,3.434564706
28.90882943,77.07725753,30.35882943,69.52675585,,,19.92941176,223.5296824,3.434564706,93.31647059,93.40529412,28.93866221,77.08829431,223.5190765,3.395752941
28.93866221,77.08829431,30.33866221,69.60200669,,,19.90588235,223.5190765,3.395752941,93.40529412,93.49411765,28.96849498,77.0993311,223.5084706,3.356941176
28.96849498,77.0993311,30.31849498,69.67725753,,,19.88235294,223.5084706,3.356941176,93.49411765,93.58294118,28.99832776,77.11036789,223.4978647,3.318129412
28.99832776,77.11036789,30.29832776,69.75250836,1.3,-7.357859532,19.85882353,223.4978647,3.318129412,93.58294118,93.67176471,29.06907216,77.69072165,223.4872588,3.279317647
29.06907216,77.69072165,32.21553265,69.78694158,3.146460481,-7.903780069,19.83529412,223.4872588,3.279317647,93.67176471,93.76058824,29.31582734,77.26978417,223.4766529,3.240505882
29.31582734,77.26978417,32.68,70,3.364172662,-7.269784173,19.81176471,223.4766529,3.240505882,93.76058824,93.84941176,28.95070922,70.85460993,223.4660471,3.201694118
28.95070922,70.85460993,32.68,70,3.72929078,-0.854609929,19.78823529,223.4660471,3.201694118,93.84941176,93.93823529,25.15638298,43.13829787,223.4554412,3.162882353
25.15638298,43.13829787,32.68,70,7.523617021,26.86170213,19.76470588,223.4554412,3.162882353,93.93823529,94.02705882,25.5845283,58.66792453,223.4448353,3.124070588
25.5845283,58.66792453,32.68,70,7.095471698,11.33207547,19.74117647,223.4448353,3.124070588,94.02705882,94.11588235,27.12962963,64.1,223.4342294,3.085258824
27.12962963,64.1,32.68,70,5.55037037,5.9,19.71764706,223.4342294,3.085258824,94.11588235,94.20470588,27.83388889,69.61666667,223.4236235,3.046447059
27.83388889,69.61666667,34.38683333,70,6.552944444,0.383333333,19.69411765,223.4236235,3.046447059,94.20470588,94.29352941,28.23611111,78.43055556,223.4130176,3.007635294
28.23611111,78.43055556,34.2246875,66.70833333,5.988576389,-11.72222222,19.67058824,223.4130176,3.007635294,94.29352941,94.38235294,28.63932203,79.82033898,223.4024118,2.968823529
28.63932203,79.82033898,33.62271186,63.96610169,4.983389831,-15.85423729,19.64705882,223.4024118,2.968823529,94.38235294,94.47117647,28.67006803,80.7755102,223.3918059,2.930011765
28.67006803,80.7755102,32.86306122,69.46938776,4.192993197,-11.30612245,19.62352941,223.3918059,2.930011765,94.47117647,94.56,28.6745583,79.06360424,223.3812,2.8912
28.6745583,79.06360424,32.62413428,73.43462898,3.949575972,-5.628975265,19.6,223.3812,2.8912,94.56,94.64882353,28.76072727,79.02181818,223.3705941,2.852388235
28.76072727,79.02181818,31.35770909,75.29454545,2.596981818,-3.727272727,19.57647059,223.3705941,2.852388235,94.64882353,94.73764706,28.7905303,80.00757576,223.3599882,2.813576471
28.7905303,80.00757576,31.75,78,2.959469697,-2.007575758,19.55294118,223.3599882,2.813576471,94.73764706,94.82647059,28.8,81,223.3493824,2.774764706
28.8,81,31.75,78,2.95,-3,19.52941176,223.3493824,2.774764706,94.82647059,94.91529412,28.823,80.9,223.3387765,2.735952941
28.823,80.9,31.173,79.6,,,19.50588235,223.3387765,2.735952941,94.91529412,95.00411765,28.846,80.8,223.3281706,2.697141176
28.846,80.8,30.596,81.2,,,19.48235294,223.3281706,2.697141176,95.00411765,95.09294118,28.869,80.7,223.3175647,2.658329412
28.869,80.7,30.019,82.8,,,19.45882353,223.3175647,2.658329412,95.09294118,95.18176471,28.892,80.6,223.3069588,2.619517647
28.892,80.6,29.442,84.4,,,19.43529412,223.3069588,2.619517647,95.18176471,95.27058824,28.915,80.5,223.2963529,2.580705882
28.915,80.5,28.865,86,,,19.41176471,223.2963529,2.580705882,95.27058824,95.35941176,28.938,80.4,223.2857471,2.541894118
28.938,80.4,28.288,87.6,,,19.38823529,223.2857471,2.541894118,95.35941176,95.44823529,28.961,80.3,223.2751412,2.503082353
28.961,80.3,27.711,89.2,,,19.36470588,223.2751412,2.503082353,95.44823529,95.53705882,28.984,80.2,223.2645353,2.464270588
28.984,80.2,27.134,90.8,,,19.34117647,223.2645353,2.464270588,95.53705882,95.62588235,29.007,80.1,223.2539294,2.425458824
29.007,80.1,26.557,92.4,,,19.31764706,223.2539294,2.425458824,95.62588235,95.71470588,29.03,80,223.2433235,2.386647059
29.03,80,25.98,94,-3.05,14,19.29411765,223.2433235,2.386647059,95.71470588,95.80352941,29.03833333,80.60833333,223.2327176,2.347835294
